date,state,fips,cases,deaths,d_cases,d_deaths
2020-08-31,Virginia,51,120594,2580,847.0,11.0
2020-08-31,Washington,53,77718,2002,596.0,10.0
2020-08-31,West Virginia,54,10250,214,140.0,1.0
2020-08-31,Wisconsin,55,80733,1132,422.0,0.0
2020-08-31,Wyoming,56,3842,37,22.0,0.0
2020-09-01,Alabama,1,127616,2200,1558.0,18.0
2020-09-01,Alaska,2,6109,36,34.0,2.0
2020-09-01,Arizona,4,202375,5048,509.0,17.0
2020-09-01,Arkansas,5,61497,814,273.0,17.0
2020-09-01,California,6,716628,13149,4087.0,129.0
2020-09-01,Colorado,8,58118,1953,321.0,1.0
2020-09-01,Connecticut,9,53006,4466,127.0,1.0
2020-09-01,Delaware,10,17535,605,106.0,0.0
2020-09-01,District of Columbia,11,14049,607,57.0,0.0
2020-09-01,Florida,12,631032,11373,7569.0,187.0
2020-09-01,Georgia,13,256544,5604,2306.0,98.0
2020-09-01,Guam,66,2416,14,52.0,3.0
2020-09-01,Hawaii,15,8628,73,181.0,4.0
2020-09-01,Idaho,16,32703,370,447.0,6.0
2020-09-01,Illinois,17,239115,8299,1433.0,41.0
2020-09-01,Indiana,18,96988,3312,711.0,16.0
2020-09-01,Iowa,19,65846,1125,594.0,5.0
2020-09-01,Kansas,20,43491,454,84.0,3.0
2020-09-01,Kentucky,21,51762,983,878.0,18.0
2020-09-01,Louisiana,22,149583,4984,689.0,34.0
2020-09-01,Maine,23,4548,132,22.0,0.0
2020-09-01,Maryland,24,109353,3761,611.0,6.0
2020-09-01,Massachusetts,25,128888,9064,355.0,4.0
2020-09-01,Michigan,26,113969,6770,806.0,14.0
2020-09-01,Minnesota,27,76404,1872,491.0,6.0
2020-09-01,Mississippi,28,83584,2493,634.0,20.0
2020-09-01,Missouri,29,87414,1651,1086.0,28.0
2020-09-01,Montana,30,7526,105,86.0,1.0
2020-09-01,Nebraska,31,34574,405,287.0,3.0
2020-09-01,Nevada,32,69708,1313,390.0,8.0
2020-09-01,New Hampshire,33,7297,432,22.0,0.0
2020-09-01,New Jersey,34,194070,15950,330.0,5.0
2020-09-01,New Mexico,35,25460,787,108.0,8.0
2020-09-01,New York,36,440237,32551,757.0,10.0
2020-09-01,North Carolina,37,169966,2769,1977.0,36.0
2020-09-01,North Dakota,38,12004,149,184.0,2.0
2020-09-01,Northern Mariana Islands,69,57,2,1.0,0.0
2020-09-01,Ohio,39,124610,4165,1453.0,27.0
2020-09-01,Oklahoma,40,59399,809,666.0,9.0
2020-09-01,Oregon,41,26958,467,235.0,0.0
2020-09-01,Pennsylvania,42,139591,7764,751.0,21.0
2020-09-01,Puerto Rico,72,33421,435,222.0,1.0
2020-09-01,Rhode Island,44,22002,1050,53.0,2.0
2020-09-01,South Carolina,45,119846,2757,854.0,37.0
2020-09-01,South Dakota,46,13749,167,240.0,0.0
2020-09-01,Tennessee,47,153274,1753,1241.0,26.0
2020-09-01,Texas,48,645534,13004,5217.0,147.0
2020-09-01,Utah,49,52505,410,339.0,1.0
2020-09-01,Vermont,50,1635,58,11.0,0.0
2020-09-01,Virgin Islands,78,1143,15,4.0,0.0
2020-09-01,Virginia,51,121615,2612,1021.0,32.0
2020-09-01,Washington,53,78061,2018,343.0,16.0
2020-09-01,West Virginia,54,10507,222,257.0,8.0
2020-09-01,Wisconsin,55,81688,1141,955.0,9.0
2020-09-01,Wyoming,56,3866,41,24.0,4.0
2020-09-02,Alabama,1,128239,2217,623.0,17.0
2020-09-02,Alaska,2,6181,36,72.0,0.0
2020-09-02,Arizona,4,202898,5070,523.0,22.0
2020-09-02,Arkansas,5,62112,841,615.0,27.0
2020-09-02,California,6,722035,13330,5407.0,181.0
2020-09-02,Colorado,8,58392,1960,274.0,7.0
2020-09-02,Connecticut,9,53108,4467,102.0,1.0
2020-09-02,Delaware,10,17549,606,14.0,1.0
2020-09-02,District of Columbia,11,14077,608,28.0,1.0
2020-09-02,Florida,12,633434,11500,2402.0,127.0
2020-09-02,Georgia,13,258482,5665,1938.0,61.0
2020-09-02,Guam,66,2463,14,47.0,0.0
2020-09-02,Hawaii,15,8966,74,338.0,1.0
2020-09-02,Idaho,16,33059,374,356.0,4.0
2020-09-02,Illinois,17,241282,8322,2167.0,23.0
2020-09-02,Indiana,18,97853,3325,865.0,13.0
2020-09-02,Iowa,19,66463,1134,617.0,9.0
2020-09-02,Kansas,20,44529,458,1038.0,4.0
2020-09-02,Kentucky,21,52704,1008,942.0,25.0
2020-09-02,Louisiana,22,150734,5004,1151.0,20.0
2020-09-02,Maine,23,4567,133,19.0,1.0
2020-09-02,Maryland,24,109808,3766,455.0,5.0
2020-09-02,Massachusetts,25,121131,9060,-7757.0,-4.0
2020-09-02,Michigan,26,114603,6783,634.0,13.0
2020-09-02,Minnesota,27,77137,1882,733.0,10.0
2020-09-02,Mississippi,28,84365,2526,781.0,33.0
2020-09-02,Missouri,29,88974,1669,1560.0,18.0
2020-09-02,Montana,30,7715,109,189.0,4.0
2020-09-02,Nebraska,31,34995,408,421.0,3.0
2020-09-02,Nevada,32,69927,1338,219.0,25.0
2020-09-02,New Hampshire,33,7309,432,12.0,0.0
2020-09-02,New Jersey,34,194378,15964,308.0,14.0
2020-09-02,New Mexico,35,25612,790,152.0,3.0
2020-09-02,New York,36,440947,32559,710.0,8.0
2020-09-02,North Carolina,37,171140,2806,1174.0,37.0
2020-09-02,North Dakota,38,12271,152,267.0,3.0
2020-09-02,Northern Mariana Islands,69,57,2,0.0,0.0
2020-09-02,Ohio,39,125767,4176,1157.0,11.0
2020-09-02,Oklahoma,40,60118,821,719.0,12.0
2020-09-02,Oregon,41,27085,473,127.0,6.0
2020-09-02,Pennsylvania,42,140577,7792,986.0,28.0
2020-09-02,Puerto Rico,72,34003,443,582.0,8.0
2020-09-02,Rhode Island,44,22078,1051,76.0,1.0
2020-09-02,South Carolina,45,120503,2794,657.0,37.0
2020-09-02,South Dakota,46,14003,169,254.0,2.0
2020-09-02,Tennessee,47,154833,1768,1559.0,15.0
2020-09-02,Texas,48,649844,13185,4310.0,181.0
2020-09-02,Utah,49,52950,414,445.0,4.0
2020-09-02,Vermont,50,1637,58,2.0,0.0
2020-09-02,Virgin Islands,78,1144,15,1.0,0.0
2020-09-02,Virginia,51,122542,2641,927.0,29.0
2020-09-02,Washington,53,78554,2025,493.0,7.0
2020-09-02,West Virginia,54,10642,230,135.0,8.0
2020-09-02,Wisconsin,55,82261,1151,573.0,10.0
2020-09-02,Wyoming,56,3911,41,45.0,0.0
2020-09-03,Alabama,1,129285,2233,1046.0,16.0
2020-09-03,Alaska,2,6287,37,106.0,1.0
2020-09-03,Arizona,4,203964,5133,1066.0,63.0
2020-09-03,Arkansas,5,63504,861,1392.0,20.0
2020-09-03,California,6,727398,13497,5363.0,167.0
2020-09-03,Colorado,8,58680,1963,288.0,3.0
2020-09-03,Connecticut,9,53209,4468,101.0,1.0
2020-09-03,Delaware,10,17653,606,104.0,0.0
2020-09-03,District of Columbia,11,14135,609,58.0,1.0
2020-09-03,Florida,12,637005,11649,3571.0,149.0
2020-09-03,Georgia,13,261056,5735,2574.0,70.0
2020-09-03,Guam,66,2529,14,66.0,0.0
2020-09-03,Hawaii,15,9177,78,211.0,4.0
2020-09-03,Idaho,16,33361,375,302.0,1.0
2020-09-03,Illinois,17,242715,8347,1433.0,25.0
2020-09-03,Indiana,18,98971,3332,1118.0,7.0
2020-09-03,Iowa,19,67693,1137,1230.0,3.0
2020-09-03,Kansas,20,44755,475,226.0,17.0
2020-09-03,Kentucky,21,54067,1021,1363.0,13.0
2020-09-03,Louisiana,22,151547,5021,813.0,17.0
2020-09-03,Maine,23,4617,133,50.0,0.0
2020-09-03,Maryland,24,110504,3778,696.0,12.0
2020-09-03,Massachusetts,25,121546,9077,415.0,17.0
2020-09-03,Michigan,26,115393,6794,790.0,11.0
2020-09-03,Minnesota,27,78175,1889,1038.0,7.0
2020-09-03,Mississippi,28,85116,2536,751.0,10.0
2020-09-03,Missouri,29,90392,1680,1418.0,11.0
2020-09-03,Montana,30,7903,111,188.0,2.0
2020-09-03,Nebraska,31,35469,410,474.0,2.0
2020-09-03,Nevada,32,70319,1366,392.0,28.0
2020-09-03,New Hampshire,33,7347,432,38.0,0.0
2020-09-03,New Jersey,34,194756,15971,378.0,7.0
2020-09-03,New Mexico,35,25812,791,200.0,1.0
2020-09-03,New York,36,441835,32567,888.0,8.0
2020-09-03,North Carolina,37,172791,2829,1651.0,23.0
2020-09-03,North Dakota,38,12633,154,362.0,2.0
2020-09-03,Northern Mariana Islands,69,57,2,0.0,0.0
2020-09-03,Ohio,39,127112,4226,1345.0,50.0
2020-09-03,Oklahoma,40,61027,835,909.0,14.0
2020-09-03,Oregon,41,27356,475,271.0,2.0
2020-09-03,Pennsylvania,42,141578,7805,1001.0,13.0
2020-09-03,Puerto Rico,72,34198,448,195.0,5.0
2020-09-03,Rhode Island,44,22143,1055,65.0,4.0
2020-09-03,South Carolina,45,121696,2807,1193.0,13.0
2020-09-03,South Dakota,46,14337,169,334.0,0.0
2020-09-03,Tennessee,47,157028,1791,2195.0,23.0
2020-09-03,Texas,48,653321,13387,3477.0,202.0
2020-09-03,Utah,49,53412,416,462.0,2.0
2020-09-03,Vermont,50,1637,58,0.0,0.0
2020-09-03,Virgin Islands,78,1150,16,6.0,1.0
2020-09-03,Virginia,51,123668,2652,1126.0,11.0
2020-09-03,Washington,53,79120,2033,566.0,8.0
2020-09-03,West Virginia,54,10845,237,203.0,7.0
2020-09-03,Wisconsin,55,83119,1155,858.0,4.0
2020-09-03,Wyoming,56,3939,41,28.0,0.0
2020-09-04,Alabama,1,130393,2266,1108.0,33.0
2020-09-04,Alaska,2,6416,37,129.0,0.0
2020-09-04,Arizona,4,204686,5174,722.0,41.0
2020-09-04,Arkansas,5,64678,873,1174.0,12.0
2020-09-04,California,6,732691,13644,5293.0,147.0
2020-09-04,Colorado,8,59021,1973,341.0,10.0
2020-09-04,Connecticut,9,53365,4468,156.0,0.0
2020-09-04,Delaware,10,17752,606,99.0,0.0
2020-09-04,District of Columbia,11,14186,611,51.0,2.0
2020-09-04,Florida,12,640203,11749,3198.0,100.0
2020-09-04,Georgia,13,263047,5797,1991.0,62.0
2020-09-04,Guam,66,2588,15,59.0,1.0
2020-09-04,Hawaii,15,9448,80,271.0,2.0
2020-09-04,Idaho,16,33628,386,267.0,11.0
2020-09-04,Illinois,17,248253,8386,5538.0,39.0
2020-09-04,Indiana,18,100011,3350,1040.0,18.0
2020-09-04,Iowa,19,68757,1158,1064.0,21.0
2020-09-04,Kansas,20,46049,481,1294.0,6.0
2020-09-04,Kentucky,21,55500,1028,1433.0,7.0
2020-09-04,Louisiana,22,152369,5035,822.0,14.0
2020-09-04,Maine,23,4632,134,15.0,1.0
2020-09-04,Maryland,24,111332,3789,828.0,11.0
2020-09-04,Massachusetts,25,121758,9100,212.0,23.0
2020-09-04,Michigan,26,116470,6802,1077.0,8.0
2020-09-04,Minnesota,27,79018,1899,843.0,10.0
2020-09-04,Mississippi,28,85939,2558,823.0,22.0
2020-09-04,Missouri,29,91994,1698,1602.0,18.0
2020-09-04,Montana,30,8046,114,143.0,3.0
2020-09-04,Nebraska,31,35661,411,192.0,1.0
2020-09-04,Nevada,32,70783,1376,464.0,10.0
2020-09-04,New Hampshire,33,7368,432,21.0,0.0
2020-09-04,New Jersey,34,195205,15978,449.0,7.0
2020-09-04,New Mexico,35,25902,794,90.0,3.0
2020-09-04,New York,36,442698,32573,863.0,6.0
2020-09-04,North Carolina,37,174848,2868,2057.0,39.0
2020-09-04,North Dakota,38,12977,154,344.0,0.0
2020-09-04,Northern Mariana Islands,69,57,2,0.0,0.0
2020-09-04,Ohio,39,128444,4248,1332.0,22.0
2020-09-04,Oklahoma,40,62040,846,1013.0,11.0
2020-09-04,Oregon,41,27605,481,249.0,6.0
2020-09-04,Pennsylvania,42,142537,7821,959.0,16.0
2020-09-04,Puerto Rico,72,34241,455,43.0,7.0
2020-09-04,Rhode Island,44,22243,1055,100.0,0.0
2020-09-04,South Carolina,45,123325,2846,1629.0,39.0
2020-09-04,South Dakota,46,14596,170,259.0,1.0
2020-09-04,Tennessee,47,158120,1813,1092.0,22.0
2020-09-04,Texas,48,658789,13516,5468.0,129.0
2020-09-04,Utah,49,53940,420,528.0,4.0
2020-09-04,Vermont,50,1642,58,5.0,0.0
2020-09-04,Virgin Islands,78,1150,16,0.0,0.0
2020-09-04,Virginia,51,124779,2662,1111.0,10.0
2020-09-04,Washington,53,79721,2042,601.0,9.0
2020-09-04,West Virginia,54,11037,243,192.0,6.0
2020-09-04,Wisconsin,55,84519,1164,1400.0,9.0
2020-09-04,Wyoming,56,3989,42,50.0,1.0
2020-09-05,Alabama,1,131803,2275,1410.0,9.0
2020-09-05,Alaska,2,6514,39,98.0,2.0
2020-09-05,Arizona,4,205518,5207,832.0,33.0
2020-09-05,Arkansas,5,65226,882,548.0,9.0
2020-09-05,California,6,737073,13708,4382.0,64.0
2020-09-05,Colorado,8,59362,1978,341.0,5.0
2020-09-05,Connecticut,9,53365,4468,0.0,0.0
2020-09-05,Delaware,10,17892,608,140.0,2.0
2020-09-05,District of Columbia,11,14238,611,52.0,0.0
2020-09-05,Florida,12,643859,11810,3656.0,61.0
2020-09-05,Georgia,13,265215,5842,2168.0,45.0
2020-09-05,Guam,66,2640,16,52.0,1.0
2020-09-05,Hawaii,15,9667,83,219.0,3.0
2020-09-05,Idaho,16,33884,386,256.0,0.0
2020-09-05,Illinois,17,250882,8405,2629.0,19.0
2020-09-05,Indiana,18,101094,3362,1083.0,12.0
2020-09-05,Iowa,19,69690,1165,933.0,7.0
2020-09-05,Kansas,20,46051,482,2.0,1.0
2020-09-05,Kentucky,21,56016,1033,516.0,5.0
2020-09-05,Louisiana,22,152369,5035,0.0,0.0
2020-09-05,Maine,23,4667,134,35.0,0.0
2020-09-05,Maryland,24,112104,3796,772.0,7.0
2020-09-05,Massachusetts,25,122196,9116,438.0,16.0
2020-09-05,Michigan,26,117267,6809,797.0,7.0
2020-09-05,Minnesota,27,79932,1903,914.0,4.0
2020-09-05,Mississippi,28,86478,2569,539.0,11.0
2020-09-05,Missouri,29,93713,1728,1719.0,30.0
2020-09-05,Montana,30,8178,116,132.0,2.0
2020-09-05,Nebraska,31,35805,415,144.0,4.0
2020-09-05,Nevada,32,71184,1390,401.0,14.0
2020-09-05,New Hampshire,33,7424,432,56.0,0.0
2020-09-05,New Jersey,34,195530,15985,325.0,7.0
2020-09-05,New Mexico,35,26048,800,146.0,6.0
2020-09-05,New York,36,443497,32579,799.0,6.0
2020-09-05,North Carolina,37,176124,2913,1276.0,45.0
2020-09-05,North Dakota,38,13338,159,361.0,5.0
2020-09-05,Northern Mariana Islands,69,58,2,1.0,0.0
2020-09-05,Ohio,39,129785,4256,1341.0,8.0
2020-09-05,Oklahoma,40,63187,850,1147.0,4.0
2020-09-05,Oregon,41,27857,482,252.0,1.0
2020-09-05,Pennsylvania,42,143301,7837,764.0,16.0
2020-09-05,Puerto Rico,72,34492,464,251.0,9.0
2020-09-05,Rhode Island,44,22243,1055,0.0,0.0
2020-09-05,South Carolina,45,124289,2877,964.0,31.0
2020-09-05,South Dakota,46,14889,173,293.0,3.0
2020-09-05,Tennessee,47,159893,1838,1773.0,25.0
2020-09-05,Texas,48,663246,13660,4457.0,144.0
2020-09-05,Utah,49,54364,421,424.0,1.0
2020-09-05,Vermont,50,1647,58,5.0,0.0
2020-09-05,Virgin Islands,78,1167,16,17.0,0.0
2020-09-05,Virginia,51,125727,2677,948.0,15.0
2020-09-05,Washington,53,79900,2042,179.0,0.0
2020-09-05,West Virginia,54,11289,243,252.0,0.0
2020-09-05,Wisconsin,55,85517,1177,998.0,13.0
2020-09-05,Wyoming,56,4006,42,17.0,0.0
2020-09-06,Alabama,1,132314,2276,511.0,1.0
2020-09-06,Alaska,2,6603,39,89.0,0.0
2020-09-06,Arizona,4,205772,5221,254.0,14.0
2020-09-06,Arkansas,5,65924,894,698.0,12.0
2020-09-06,California,6,740233,13730,3160.0,22.0
2020-09-06,Colorado,8,59626,1980,264.0,2.0
2020-09-06,Connecticut,9,53365,4468,0.0,0.0
2020-09-06,Delaware,10,18043,609,151.0,1.0
2020-09-06,District of Columbia,11,14279,611,41.0,0.0
2020-09-06,Florida,12,646423,11848,2564.0,38.0
2020-09-06,Georgia,13,266707,5900,1492.0,58.0
2020-09-06,Guam,66,2588,17,-52.0,1.0
2020-09-06,Hawaii,15,9829,84,162.0,1.0
2020-09-06,Idaho,16,34053,387,169.0,1.0
2020-09-06,Illinois,17,252306,8409,1424.0,4.0
2020-09-06,Indiana,18,101937,3364,843.0,2.0
2020-09-06,Iowa,19,70210,1167,520.0,2.0
2020-09-06,Kansas,20,46151,483,100.0,1.0
2020-09-06,Kentucky,21,56172,1035,156.0,2.0
2020-09-06,Louisiana,22,153764,5093,1395.0,58.0
2020-09-06,Maine,23,4682,134,15.0,0.0
2020-09-06,Maryland,24,112557,3799,453.0,3.0
2020-09-06,Massachusetts,25,122562,9125,366.0,9.0
2020-09-06,Michigan,26,117310,6809,43.0,0.0
2020-09-06,Minnesota,27,80639,1909,707.0,6.0
2020-09-06,Mississippi,28,86888,2584,410.0,15.0
2020-09-06,Missouri,29,94923,1739,1210.0,11.0
2020-09-06,Montana,30,8272,117,94.0,1.0
2020-09-06,Nebraska,31,35891,415,86.0,0.0
2020-09-06,Nevada,32,71711,1394,527.0,4.0
2020-09-06,New Hampshire,33,7447,433,23.0,1.0
2020-09-06,New Jersey,34,195841,15989,311.0,4.0
2020-09-06,New Mexico,35,26107,803,59.0,3.0
2020-09-06,New York,36,444226,32585,729.0,6.0
2020-09-06,North Carolina,37,177141,2920,1017.0,7.0
2020-09-06,North Dakota,38,13635,160,297.0,1.0
2020-09-06,Northern Mariana Islands,69,58,2,0.0,0.0
2020-09-06,Ohio,39,130558,4259,773.0,3.0
2020-09-06,Oklahoma,40,63607,853,420.0,3.0
2020-09-06,Oregon,41,28045,483,188.0,1.0
2020-09-06,Pennsylvania,42,143902,7837,601.0,0.0
2020-09-06,Puerto Rico,72,34533,477,41.0,13.0
2020-09-06,Rhode Island,44,22243,1055,0.0,0.0
2020-09-06,South Carolina,45,124952,2887,663.0,10.0
2020-09-06,South Dakota,46,15109,173,220.0,0.0
2020-09-06,Tennessee,47,161589,1841,1696.0,3.0
2020-09-06,Texas,48,665338,13739,2092.0,79.0
2020-09-06,Utah,49,54660,423,296.0,2.0
2020-09-06,Vermont,50,1648,58,1.0,0.0
2020-09-06,Virgin Islands,78,1181,17,14.0,1.0
2020-09-06,Virginia,51,126926,2678,1199.0,1.0
2020-09-06,Washington,53,80369,2043,469.0,1.0
2020-09-06,West Virginia,54,11412,246,123.0,3.0
2020-09-06,Wisconsin,55,86406,1177,889.0,0.0
2020-09-06,Wyoming,56,4032,42,26.0,0.0
2020-09-07,Alabama,1,132973,2276,659.0,0.0
2020-09-07,Alaska,2,6637,39,34.0,0.0
2020-09-07,Arizona,4,205971,5219,199.0,-2.0
2020-09-07,Arkansas,5,66280,908,356.0,14.0
2020-09-07,California,6,742689,13763,2456.0,33.0
2020-09-07,Colorado,8,59823,1980,197.0,0.0
2020-09-07,Connecticut,9,53365,4468,0.0,0.0
2020-09-07,Delaware,10,18249,609,206.0,0.0
2020-09-07,District of Columbia,11,14315,611,36.0,0.0
2020-09-07,Florida,12,648261,11870,1838.0,22.0
2020-09-07,Georgia,13,267238,5907,531.0,7.0
2020-09-07,Guam,66,2588,19,0.0,2.0
2020-09-07,Hawaii,15,9933,85,104.0,1.0
2020-09-07,Idaho,16,34153,387,100.0,0.0
2020-09-07,Illinois,17,253649,8417,1343.0,8.0
2020-09-07,Indiana,18,102527,3368,590.0,4.0
2020-09-07,Iowa,19,70537,1170,327.0,3.0
2020-09-07,Kansas,20,47409,485,1258.0,2.0
2020-09-07,Kentucky,21,56545,1036,373.0,1.0
2020-09-07,Louisiana,22,154073,5105,309.0,12.0
2020-09-07,Maine,23,4701,134,19.0,0.0
2020-09-07,Maryland,24,113378,3804,821.0,5.0
2020-09-07,Massachusetts,25,122791,9133,229.0,8.0
2020-09-07,Michigan,26,118388,6813,1078.0,4.0
2020-09-07,Minnesota,27,81277,1912,638.0,3.0
2020-09-07,Mississippi,28,87130,2585,242.0,1.0
2020-09-07,Missouri,29,95795,1739,872.0,0.0
2020-09-07,Montana,30,8340,118,68.0,1.0
2020-09-07,Nebraska,31,35975,415,84.0,0.0
2020-09-07,Nevada,32,72048,1394,337.0,0.0
2020-09-07,New Hampshire,33,7476,433,29.0,0.0
2020-09-07,New Jersey,34,196173,15991,332.0,2.0
2020-09-07,New Mexico,35,26144,807,37.0,4.0
2020-09-07,New York,36,444751,32600,525.0,15.0
2020-09-07,North Carolina,37,178212,2920,1071.0,0.0
2020-09-07,North Dakota,38,13805,160,170.0,0.0
2020-09-07,Northern Mariana Islands,69,59,2,1.0,0.0
2020-09-07,Ohio,39,131336,4276,778.0,17.0
2020-09-07,Oklahoma,40,64220,853,613.0,0.0
2020-09-07,Oregon,41,28191,487,146.0,4.0
2020-09-07,Pennsylvania,42,144658,7855,756.0,18.0
2020-09-07,Puerto Rico,72,35375,477,842.0,0.0
2020-09-07,Rhode Island,44,22243,1055,0.0,0.0
2020-09-07,South Carolina,45,125607,2907,655.0,20.0
2020-09-07,South Dakota,46,15300,173,191.0,0.0
2020-09-07,Tennessee,47,162531,1845,942.0,4.0
2020-09-07,Texas,48,666209,13781,871.0,42.0
2020-09-07,Utah,49,55052,424,392.0,1.0
2020-09-07,Vermont,50,1651,58,3.0,0.0
2020-09-07,Virgin Islands,78,1190,17,9.0,0.0
2020-09-07,Virginia,51,127571,2684,645.0,6.0
2020-09-07,Washington,53,80485,2043,116.0,0.0
2020-09-07,West Virginia,54,11575,247,163.0,1.0
2020-09-07,Wisconsin,55,86981,1177,575.0,0.0
2020-09-07,Wyoming,56,4032,42,0.0,0.0
2020-09-08,Alabama,1,133606,2277,633.0,1.0
2020-09-08,Alaska,2,6670,39,33.0,0.0
2020-09-08,Arizona,4,206048,5221,77.0,2.0
2020-09-08,Arkansas,5,66757,917,477.0,9.0
2020-09-08,California,6,746113,13843,3424.0,80.0
2020-09-08,Colorado,8,60003,1980,180.0,0.0
2020-09-08,Connecticut,9,53782,4474,417.0,6.0
2020-09-08,Delaware,10,18308,609,59.0,0.0
2020-09-08,District of Columbia,11,14362,611,47.0,0.0
2020-09-08,Florida,12,650084,11914,1823.0,44.0
2020-09-08,Georgia,13,268684,5931,1446.0,24.0
2020-09-08,Guam,66,2682,20,94.0,1.0
2020-09-08,Hawaii,15,10130,87,197.0,2.0
2020-09-08,Idaho,16,34461,390,308.0,3.0
2020-09-08,Illinois,17,255229,8431,1580.0,14.0
2020-09-08,Indiana,18,102917,3380,390.0,12.0
2020-09-08,Iowa,19,71018,1185,481.0,15.0
2020-09-08,Kansas,20,47878,486,469.0,1.0
2020-09-08,Kentucky,21,56877,1039,332.0,3.0
2020-09-08,Louisiana,22,154329,5118,256.0,13.0
2020-09-08,Maine,23,4713,134,12.0,0.0
2020-09-08,Maryland,24,113734,3807,356.0,3.0
2020-09-08,Massachusetts,25,122962,9141,171.0,8.0
2020-09-08,Michigan,26,118984,6814,596.0,1.0
2020-09-08,Minnesota,27,81660,1914,383.0,2.0
2020-09-08,Mississippi,28,87379,2585,249.0,0.0
2020-09-08,Missouri,29,97044,1746,1249.0,7.0
2020-09-08,Montana,30,8409,119,69.0,1.0
2020-09-08,Nebraska,31,36477,418,502.0,3.0
2020-09-08,Nevada,32,72165,1395,117.0,1.0
2020-09-08,New Hampshire,33,7494,433,18.0,0.0
2020-09-08,New Jersey,34,196450,15996,277.0,5.0
2020-09-08,New Mexico,35,26181,807,37.0,0.0
2020-09-08,New York,36,445308,32612,557.0,12.0
2020-09-08,North Carolina,37,179150,2942,938.0,22.0
2020-09-08,North Dakota,38,13876,160,71.0,0.0
2020-09-08,Northern Mariana Islands,69,59,2,0.0,0.0
2020-09-08,Ohio,39,131992,4298,656.0,22.0
2020-09-08,Oklahoma,40,65053,854,833.0,1.0
2020-09-08,Oregon,41,28355,492,164.0,5.0
2020-09-08,Pennsylvania,42,145191,7862,533.0,7.0
2020-09-08,Puerto Rico,72,35504,482,129.0,5.0
2020-09-08,Rhode Island,44,22592,1059,349.0,4.0
2020-09-08,South Carolina,45,125908,2912,301.0,5.0
2020-09-08,South Dakota,46,15403,173,103.0,0.0
2020-09-08,Tennessee,47,163180,1873,649.0,28.0
2020-09-08,Texas,48,670427,13855,4218.0,74.0
2020-09-08,Utah,49,55424,426,372.0,2.0
2020-09-08,Vermont,50,1654,58,3.0,0.0
2020-09-08,Virgin Islands,78,1191,18,1.0,1.0
2020-09-08,Virginia,51,128407,2686,836.0,2.0
2020-09-08,Washington,53,81048,2045,563.0,2.0
2020-09-08,West Virginia,54,11661,250,86.0,3.0
2020-09-08,Wisconsin,55,87730,1179,749.0,2.0
2020-09-08,Wyoming,56,4103,42,71.0,0.0
2020-09-09,Alabama,1,134417,2285,811.0,8.0
2020-09-09,Alaska,2,6735,39,65.0,0.0
2020-09-09,Arizona,4,206548,5253,500.0,32.0
2020-09-09,Arkansas,5,67255,928,498.0,11.0
2020-09-09,California,6,749196,13990,3083.0,147.0
2020-09-09,Colorado,8,60291,1984,288.0,4.0
2020-09-09,Connecticut,9,53871,4474,89.0,0.0
2020-09-09,Delaware,10,18308,609,0.0,0.0
2020-09-09,District of Columbia,11,14387,615,25.0,4.0
2020-09-09,Florida,12,652140,12114,2056.0,200.0
2020-09-09,Georgia,13,270624,5987,1940.0,56.0
2020-09-09,Guam,66,2727,21,45.0,1.0
2020-09-09,Hawaii,15,10228,90,98.0,3.0
2020-09-09,Idaho,16,34707,406,246.0,16.0
2020-09-09,Illinois,17,256614,8457,1385.0,26.0
2020-09-09,Indiana,18,103641,3397,724.0,17.0
2020-09-09,Iowa,19,71594,1204,576.0,19.0
2020-09-09,Kansas,20,48389,497,511.0,11.0
2020-09-09,Kentucky,21,57518,1058,641.0,19.0
2020-09-09,Louisiana,22,155890,5140,1561.0,22.0
2020-09-09,Maine,23,4734,134,21.0,0.0
2020-09-09,Maryland,24,114070,3816,336.0,9.0
2020-09-09,Massachusetts,25,123143,9146,181.0,5.0
2020-09-09,Michigan,26,119952,6889,968.0,75.0
2020-09-09,Minnesota,27,81920,1921,260.0,7.0
2020-09-09,Mississippi,28,87805,2623,426.0,38.0
2020-09-09,Missouri,29,98446,1755,1402.0,9.0
2020-09-09,Montana,30,8499,122,90.0,3.0
2020-09-09,Nebraska,31,36917,434,440.0,16.0
2020-09-09,Nevada,32,72317,1414,152.0,19.0
2020-09-09,New Hampshire,33,7517,433,23.0,0.0
2020-09-09,New Jersey,34,196779,16009,329.0,13.0
2020-09-09,New Mexico,35,26268,813,87.0,6.0
2020-09-09,New York,36,445881,32611,573.0,-1.0
2020-09-09,North Carolina,37,180061,2990,911.0,48.0
2020-09-09,North Dakota,38,14114,161,238.0,1.0
2020-09-09,Northern Mariana Islands,69,59,2,0.0,0.0
2020-09-09,Ohio,39,132965,4324,973.0,26.0
2020-09-09,Oklahoma,40,65929,863,876.0,9.0
2020-09-09,Oregon,41,28474,499,119.0,7.0
2020-09-09,Pennsylvania,42,146058,7882,867.0,20.0
2020-09-09,Puerto Rico,72,35507,500,3.0,18.0
2020-09-09,Rhode Island,44,22676,1062,84.0,3.0
2020-09-09,South Carolina,45,126213,2942,305.0,30.0
2020-09-09,South Dakota,46,15571,173,168.0,0.0
2020-09-09,Tennessee,47,164032,1908,852.0,35.0
2020-09-09,Texas,48,675149,13986,4722.0,131.0
2020-09-09,Utah,49,55730,428,306.0,2.0
